select t.INDEX_NAME || '|' ||
MRB_COD_DATA_I|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|NONUNIQUE|VALID
MRB_COD_DATA_I_OTIMZ|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|NONUNIQUE|VALID
MRB_DAT_ICS_I|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|NONUNIQUE|VALID
MRB_EVR_FK_I|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|NONUNIQUE|VALID
MRB_I|NORMAL|MVM_CMS_CRT_PTA|VISIBLE|NONUNIQUE|VALID
MRB_PK|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|UNIQUE|VALID
MRB_RMO_FK_I|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|NONUNIQUE|VALID
MRB_RMO_GTD_FK_I|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|NONUNIQUE|VALID
MRB_TMP_PK|NORMAL|MVM_RSR_BNF_SBG_TMP|VISIBLE|UNIQUE|VALID
MRC_PK|NORMAL|MEI_RMS_CRP|VISIBLE|UNIQUE|VALID
MRP_PK|NORMAL|MVM_RSR_BNF_SBG_CMP|VISIBLE|UNIQUE|VALID
MSE_CGO_FK_I|NORMAL|MSS_ETU|VISIBLE|NONUNIQUE|VALID
MSE_CJU_FK_I|NORMAL|MSS_ETU|VISIBLE|NONUNIQUE|VALID
MSE_ECV_FK_I|NORMAL|MSS_ETU|VISIBLE|NONUNIQUE|VALID
MSE_PK|NORMAL|MSS_ETU|VISIBLE|UNIQUE|VALID
MSE_PRD_FK_I|NORMAL|MSS_ETU|VISIBLE|NONUNIQUE|VALID
MSG_DTL_PK|NORMAL|MSG_SIS_DTL|VISIBLE|UNIQUE|VALID
MSG_ETR_PK|NORMAL|MSG_ETR|VISIBLE|UNIQUE|VALID
MSG_PK|NORMAL|MSG_SIS|VISIBLE|UNIQUE|VALID
MSK_PK|NORMAL|MIG_SISP_KIPV|VISIBLE|UNIQUE|VALID
MTV_CNL_CTC_PK|NORMAL|MTV_CNL_CTC|VISIBLE|UNIQUE|VALID
MTV_RCS_SNS_PK|NORMAL|MTV_RCS_SNS|VISIBLE|UNIQUE|VALID
MVIEW_SUS_LVG_DNH_BX|NORMAL|MVIEW_SUS_LVG_DNH|VISIBLE|NONUNIQUE|VALID
MVM_BNF_SBG_ADE_IX|NORMAL|MVM_BNF_SBG_ADE|VISIBLE|NONUNIQUE|VALID
MVM_CAD_CAI_FK_I|NORMAL|MVM_CCO_ADM|VISIBLE|NONUNIQUE|VALID
MVM_CAD_PK|NORMAL|MVM_CCO_ADM|VISIBLE|UNIQUE|VALID
MVM_CLI_BNF_CTO_IX2|NORMAL|MVM_CLI_BNF_CTO|VISIBLE|NONUNIQUE|VALID
MVM_CLI_BNF_CTO_IX3|NORMAL|MVM_CLI_BNF_CTO|VISIBLE|NONUNIQUE|VALID
MVM_CMS_CRT_I1|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MVM_DAT_MVM_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MVM_RSR_BNF_SBG_I1|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|NONUNIQUE|VALID
NDC_PK|NORMAL|NMC_DCM_COB|VISIBLE|UNIQUE|VALID
NOM_CLI_I|NORMAL|CLI|VISIBLE|NONUNIQUE|VALID
NTA_PK|NORMAL|NOT_AUL|VISIBLE|UNIQUE|VALID
OCC_CAP_FK_I|NORMAL|OCR_CTS_PAG_CLS|VISIBLE|NONUNIQUE|VALID
OCC_CLS_FK_I|NORMAL|OCR_CTS_PAG_CLS|VISIBLE|NONUNIQUE|VALID
OCC_PK|NORMAL|OCR_CTS_PAG_CLS|VISIBLE|UNIQUE|VALID
OCG_CAP_FK_I|NORMAL|OCR_CTS_PAG|VISIBLE|NONUNIQUE|VALID
OCG_DCB_FK_I|NORMAL|OCR_CTS_PAG|VISIBLE|NONUNIQUE|VALID
OCG_PK|NORMAL|OCR_CTS_PAG|VISIBLE|UNIQUE|VALID
OCP_PK|NORMAL|OBJ_CTS_PAG_DIV|VISIBLE|UNIQUE|VALID
ODC_CAP_FK_I|NORMAL|OCR_DCM_COB|VISIBLE|NONUNIQUE|VALID
ODC_CCB_I|NORMAL|OCR_DCM_COB|VISIBLE|NONUNIQUE|VALID
ODC_CRD_FK_I|NORMAL|OCR_DCM_COB|VISIBLE|NONUNIQUE|VALID
ODC_CTP_FK_I|NORMAL|OCR_DCM_COB|VISIBLE|NONUNIQUE|VALID
ODC_I|NORMAL|OCR_DCM_COB|VISIBLE|NONUNIQUE|VALID
OMC_CLS_FK_I|NORMAL|OCR_MVM_BNF_CLS|VISIBLE|NONUNIQUE|VALID
OMC_MBA_FK_I|NORMAL|OCR_MVM_BNF_CLS|VISIBLE|NONUNIQUE|VALID
OMC_PK|NORMAL|OCR_MVM_BNF_CLS|VISIBLE|UNIQUE|VALID
OMU_CLO_FK_I|NORMAL|CLI_OPN_MNC|VISIBLE|NONUNIQUE|VALID
OMU_LOD_FK_I|NORMAL|CLI_OPN_MNC|VISIBLE|NONUNIQUE|VALID
OMU_PK|NORMAL|CLI_OPN_MNC|VISIBLE|UNIQUE|VALID
OPER_DPT_FK_I|NORMAL|ITC_BRA_OPER|VISIBLE|NONUNIQUE|VALID
OPP_AAI_FK_I|NORMAL|OPA_PRD|VISIBLE|NONUNIQUE|VALID
OPP_PK|NORMAL|OPA_PRD|VISIBLE|UNIQUE|VALID
OPP_PRD_FK_I|NORMAL|OPA_PRD|VISIBLE|NONUNIQUE|VALID
ORC_CLS_FK_I|NORMAL|OCR_CTS_RCR_CLS|VISIBLE|NONUNIQUE|VALID
ORC_CRD_FK_I|NORMAL|OCR_CTS_RCR_CLS|VISIBLE|NONUNIQUE|VALID
ORC_PK|NORMAL|OCR_CTS_RCR_CLS|VISIBLE|UNIQUE|VALID
OUP_CRD_FK_I|NORMAL|OUT_PGT|VISIBLE|NONUNIQUE|VALID
OUP_OCP_FK_I|NORMAL|OUT_PGT|VISIBLE|NONUNIQUE|VALID
OUP_PK|NORMAL|OUT_PGT|VISIBLE|UNIQUE|VALID
OUP_PPE_FK_I|NORMAL|OUT_PGT|VISIBLE|NONUNIQUE|VALID
PAD_PK|NORMAL|CMO_PPP_ADE|VISIBLE|UNIQUE|VALID
PAL_CIF_UK|NORMAL|PRM_PGT_CTC_ALT|VISIBLE|UNIQUE|VALID
PAL_CNB_I|NORMAL|PRM_PGT_CTC_ALT|VISIBLE|NONUNIQUE|VALID
PAL_CRD_UK|NORMAL|PRM_PGT_CTC_ALT|VISIBLE|UNIQUE|VALID
PAL_LCB_I|NORMAL|PRM_PGT_CTC_ALT|VISIBLE|NONUNIQUE|VALID
PAL_PK|NORMAL|PRM_PGT_CTC_ALT|VISIBLE|UNIQUE|VALID
PAR_PK|NORMAL|PAR|VISIBLE|UNIQUE|VALID
PAS_ORD_UNI|NORMAL|PAS|VISIBLE|UNIQUE|VALID
PAS_PK|NORMAL|PAS|VISIBLE|UNIQUE|VALID
PAT_CFI_FK_I|NORMAL|PAT|VISIBLE|NONUNIQUE|VALID
PAT_CFI_PERTENCE_FK_I|NORMAL|PAT|VISIBLE|NONUNIQUE|VALID
PAT_GRP_FK_I|NORMAL|PAT|VISIBLE|NONUNIQUE|VALID
PAT_PK|NORMAL|PAT|VISIBLE|UNIQUE|VALID
PAU_PK|NORMAL|PRM_ACS_URL|VISIBLE|UNIQUE|VALID
PBC_PK|NORMAL|PRM_CNC_BNF|VISIBLE|UNIQUE|VALID
PCA_AIM_FK_I|NORMAL|PRM_CGM_ADA|VISIBLE|NONUNIQUE|VALID
PCA_PK|NORMAL|PRM_CGM_ADA|VISIBLE|UNIQUE|VALID
PCA_RMO_FK_I|NORMAL|PRM_CGM_ADA|VISIBLE|NONUNIQUE|VALID
PCB_ADE_I|NORMAL|PRM_CNC_BNF|VISIBLE|NONUNIQUE|VALID
PCB_CBV_FK_I|NORMAL|PRM_CTC_CMO_BNF|VISIBLE|NONUNIQUE|VALID
PCB_FML_FK_I|NORMAL|PRM_CTC_CMO_BNF|VISIBLE|NONUNIQUE|VALID
PCB_FRC_FK_I|NORMAL|PRM_CTC_CMO_BNF|VISIBLE|NONUNIQUE|VALID
PCB_PK|NORMAL|PRM_CTC_CMO_BNF|VISIBLE|UNIQUE|VALID
PCB_RMO_FK_I|NORMAL|PRM_CTC_CMO_BNF|VISIBLE|NONUNIQUE|VALID
PCC_AAI_FK_I|NORMAL|PGT_CMS_CRT|VISIBLE|NONUNIQUE|VALID
PCC_CLO_FK_I|NORMAL|PGT_CMS_CRT|VISIBLE|NONUNIQUE|VALID
PCC_DAT_MVM|NORMAL|PGT_CMS_CRT|VISIBLE|NONUNIQUE|VALID
PCC_I|NORMAL|PGT_CMS_CRT|VISIBLE|NONUNIQUE|VALID
PCC_MCC_FK_I|NORMAL|PGT_CMS_CRT|VISIBLE|NONUNIQUE|VALID
PCC_PCM_FK_I|NORMAL|PGT_CMS_CRT|VISIBLE|NONUNIQUE|VALID
PCC_PK|NORMAL|PGT_CMS_CRT|VISIBLE|UNIQUE|VALID
PCC_RMO_FK_I|NORMAL|PGT_CMS_CRT|VISIBLE|NONUNIQUE|VALID
PCE_BSE_FK_I|NORMAL|PRM_CTC_BNF_ETU|VISIBLE|NONUNIQUE|VALID
PCE_FML_FK_I|NORMAL|PRM_CTC_BNF_ETU|VISIBLE|NONUNIQUE|VALID
PCE_FRC_FK_I|NORMAL|PRM_CTC_BNF_ETU|VISIBLE|NONUNIQUE|VALID
PCE_PK|NORMAL|PRM_CTC_BNF_ETU|VISIBLE|UNIQUE|VALID
PCE_RMO_FK_I|NORMAL|PRM_CTC_BNF_ETU|VISIBLE|NONUNIQUE|VALID
PCF_AIM_FK_I|NORMAL|PRM_CGM_ADA_FNC|VISIBLE|NONUNIQUE|VALID
PCF_PK|NORMAL|PRM_CGM_ADA_FNC|VISIBLE|UNIQUE|VALID
PCF_RMO_FK_I|NORMAL|PRM_CGM_ADA_FNC|VISIBLE|NONUNIQUE|VALID
PCM_AAI_FK_I|NORMAL|PRM_PGT_CMS|VISIBLE|NONUNIQUE|VALID
PCM_CCO_FK_I|NORMAL|PRM_PGT_CMS|VISIBLE|NONUNIQUE|VALID
PCM_CLO_FK_I|NORMAL|PRM_PGT_CMS|VISIBLE|NONUNIQUE|VALID
PCM_PK|NORMAL|PRM_PGT_CMS|VISIBLE|UNIQUE|VALID
PCN_FML_PRL_FK_I|NORMAL|PRM_CNC|VISIBLE|NONUNIQUE|VALID
PCN_FML_RSR_FK_I|NORMAL|PRM_CNC|VISIBLE|NONUNIQUE|VALID
PCN_PK|NORMAL|PRM_CNC|VISIBLE|UNIQUE|VALID
PCO_CFI_FK_I|NORMAL|PSS_CTT|VISIBLE|NONUNIQUE|VALID
PCO_PK|NORMAL|PSS_CTT|VISIBLE|UNIQUE|VALID
PCO_TCT_FK_I|NORMAL|PSS_CTT|VISIBLE|NONUNIQUE|VALID
PCS_PK|NORMAL|PCT_CMS_CTR|VISIBLE|UNIQUE|VALID
PCT_CCL_FK_I|NORMAL|PRM_PGT_CTC|VISIBLE|NONUNIQUE|VALID
PCT_CCO_FK_I|NORMAL|PRM_PGT_CTC|VISIBLE|NONUNIQUE|VALID
PCT_CLO_FK_I|NORMAL|PRM_PGT_CTC|VISIBLE|NONUNIQUE|VALID
PCT_CTP_FK_I|NORMAL|PRM_PGT_CTC|VISIBLE|NONUNIQUE|VALID
PCT_LCB_FK_I|NORMAL|PRM_PGT_CTC|VISIBLE|NONUNIQUE|VALID
PCT_PK|NORMAL|PRM_PGT_CTC|VISIBLE|UNIQUE|VALID
PCU_CAU_FK_I|NORMAL|CMO_PRD_CAU|VISIBLE|NONUNIQUE|VALID
PCU_PK|NORMAL|CMO_PRD_CAU|VISIBLE|UNIQUE|VALID
PCU_PRD_FK_I|NORMAL|CMO_PRD_CAU|VISIBLE|NONUNIQUE|VALID
PDC_CPV_FK_I|NORMAL|PRM_DST_CMS|VISIBLE|NONUNIQUE|VALID
PDC_PK|NORMAL|PRM_DST_CMS|VISIBLE|UNIQUE|VALID
PDE_PK|NORMAL|PRM_RAT_DTL_ETU|VISIBLE|UNIQUE|VALID
PDE_PRE_FK_I|NORMAL|PRM_RAT_DTL_ETU|VISIBLE|NONUNIQUE|VALID
PDN_CDN_COD_I1|NORMAL|PRM_CSU_ETC_DNC|VISIBLE|NONUNIQUE|VALID
PDN_NOM_UK|NORMAL|PRM_CSU_ETC_DNC|VISIBLE|UNIQUE|VALID
PDN_PK|NORMAL|PRM_CSU_ETC_DNC|VISIBLE|UNIQUE|VALID
PDT_AIM_FK_I|NORMAL|PRM_DST_ECD_TCN|VISIBLE|NONUNIQUE|VALID
PDT_PK|NORMAL|PRM_DST_ECD_TCN|VISIBLE|UNIQUE|VALID
PDT_RMO_FK_I|NORMAL|PRM_DST_ECD_TCN|VISIBLE|NONUNIQUE|VALID
PEC_AIM_FK_I|NORMAL|PRM_EXE_CTB|VISIBLE|NONUNIQUE|VALID
PEC_AIM_SUN_FK_I|NORMAL|PRM_EXE_CTB_SUN|VISIBLE|NONUNIQUE|VALID
PEC_PK|NORMAL|PRM_EXE_CTB|VISIBLE|UNIQUE|VALID
PEC_SUN_PK|NORMAL|PRM_EXE_CTB_SUN|VISIBLE|UNIQUE|VALID
PEF_AIM_FK_I|NORMAL|PRM_PCT_ECD_FNC|VISIBLE|NONUNIQUE|VALID
PEF_PK|NORMAL|PRM_PCT_ECD_FNC|VISIBLE|UNIQUE|VALID
PEF_RMO_FK_I|NORMAL|PRM_PCT_ECD_FNC|VISIBLE|NONUNIQUE|VALID
PFC_PK|NORMAL|PRM_FMC_CLS_CTB|VISIBLE|UNIQUE|VALID
PFC_SUN_PK|NORMAL|PRM_FMC_CLS_CTB_SUN|VISIBLE|UNIQUE|VALID
PFR_CBV_FK_I|NORMAL|PRM_FRM_RSG|VISIBLE|NONUNIQUE|VALID
PFR_PK|NORMAL|PRM_FRM_RSG|VISIBLE|UNIQUE|VALID
PGA_AIM_FK_I|NORMAL|PRM_GRL_ADM_IPT|VISIBLE|NONUNIQUE|VALID
PGA_PK|NORMAL|PRM_GRL_ADM_IPT|VISIBLE|UNIQUE|VALID
PGI_PK|NORMAL|PRM_GST_INP|VISIBLE|UNIQUE|VALID
PGT_BXA_MES_PSR_PK|NORMAL|PGT_BXA_MES_PSR|VISIBLE|UNIQUE|VALID
PGT_SNS_I01|NORMAL|PGT_SNS|VISIBLE|NONUNIQUE|VALID
PGT_SNS_PK|NORMAL|PGT_SNS|VISIBLE|UNIQUE|VALID
PIB_PK|NORMAL|PRM_ITC_BNF_CTO|VISIBLE|UNIQUE|VALID
PK_AUX_REL_VIDA|NORMAL|AUX_REL_VIDA|VISIBLE|UNIQUE|VALID
PK_BNFSBG|NORMAL|BNF_SBG|VISIBLE|UNIQUE|VALID
PK_CDS_NUM_LOT|NORMAL|CDS_NUM_LOT|VISIBLE|UNIQUE|VALID
PK_DSF_COD|NORMAL|DSF_RNV_CTP|VISIBLE|UNIQUE|VALID
PK_DST_IST|NORMAL|DST_IST_APAGAR|VISIBLE|UNIQUE|VALID
PK_EVT_PTT_CPT_RSC|NORMAL|EVT_PTT_CPT_RSC|VISIBLE|UNIQUE|VALID
PK_FI0013|NORMAL|ITC_SAP_CTS_RCR_RET_PRL_DIV|VISIBLE|UNIQUE|VALID
PK_HOS|NORMAL|HOS|VISIBLE|UNIQUE|VALID
PK_HST_SNM_PTT_ADE|NORMAL|HST_SNM_PTT_ADE|VISIBLE|UNIQUE|VALID
PK_ITC_CRD|NORMAL|ITC_CTS_RCR_DDO|VISIBLE|UNIQUE|VALID
PK_ITC_CTL_PRC|NORMAL|ITC_CTL_PRC|VISIBLE|UNIQUE|VALID
PK_ITC_SAP_CMO_COD_CIA_SGM|NORMAL|ITC_SAP_CMO_COD_CIA_SGM|VISIBLE|UNIQUE|VALID
PK_ITC_SAP_COB_REG|NORMAL|ITC_SAP_COB_REG|VISIBLE|UNIQUE|VALID
PK_ITC_SAP_CTL_RMS_RPQ|NORMAL|ITC_SAP_CTL_RMS_RPQ|VISIBLE|UNIQUE|VALID
PK_ITC_SAP_CTS_RCR_ALT_DDO_DIV|NORMAL|ITC_SAP_CTS_RCR_ALT_DDO_DIV|VISIBLE|UNIQUE
PK_ITC_SAP_CTS_RCR_ALT_POS|NORMAL|ITC_SAP_CTS_RCR_ALT_POS|VISIBLE|UNIQUE|VALID
PK_ITC_SAP_CTS_RCR_CNL_APL_DIV|NORMAL|ITC_SAP_CTS_RCR_CNL_APL_DIV|VISIBLE|UNIQUE
PK_ITC_SAP_CTS_RCR_CNL_APL_RMS|NORMAL|ITC_SAP_CTS_RCR_CNL_APL_RMS|VISIBLE|UNIQUE
PK_ITC_SAP_CTS_RCR_CNL_BXA_DIV|NORMAL|ITC_SAP_CTS_RCR_CNL_BXA_DIV|VISIBLE|UNIQUE
PK_ITC_SAP_CTS_RCR_ICT_DIV|NORMAL|ITC_SAP_CTS_RCR_ICT_DIV|VISIBLE|UNIQUE|VALID
PK_ITC_SAP_CTS_RCR_ICT_DIV_AUX|NORMAL|ITC_SAP_CTS_RCR_ICT_DIV_AUX|VISIBLE|UNIQUE
PK_ITC_SAP_CTS_RCR_RMS_DIV|NORMAL|ITC_SAP_CTS_RCR_RMS_DIV|VISIBLE|UNIQUE|VALID
PK_ITC_SAP_PON_ALT_POS|NORMAL|ITC_SAP_CTS_RCR_PON_ALT_POS|VISIBLE|UNIQUE|VALID
PK_LOC|NORMAL|LOC|VISIBLE|UNIQUE|VALID
PK_MENSAGENS|NORMAL|MENSAGENS|VISIBLE|UNIQUE|VALID
PK_NETVP_ADE|NORMAL|NETVP_ADE|VISIBLE|UNIQUE|VALID
PK_OCR_RET_PAG|NORMAL|OCR_RET_BNC|VISIBLE|UNIQUE|VALID
PK_PONTEIRO_CADENAS_DIARIAS|NORMAL|PONTEIRO_CADENAS_DIARIAS|VISIBLE|UNIQUE|VALID
PK_PONTEIRO_CADENAS_MENSAIS|NORMAL|PONTEIRO_CADENAS_MENSAIS|VISIBLE|UNIQUE|VALID
PK_PROST|NORMAL|PROST|VISIBLE|UNIQUE|VALID
PK_SENNA|NORMAL|SENNA|VISIBLE|UNIQUE|VALID
PK_TB_PUBLISH_MOVIMENTO|NORMAL|TB_PUBLISH_MOVIMENTO|VISIBLE|UNIQUE|VALID
PK_TESTE|NORMAL|TESTE|VISIBLE|UNIQUE|VALID
PMC_OCP_FK_I|NORMAL|PRL_MDL_CNC|VISIBLE|NONUNIQUE|VALID
PMC_PCN_FK_I|NORMAL|PRL_MDL_CNC|VISIBLE|NONUNIQUE|VALID
PMC_PK|NORMAL|PRL_MDL_CNC|VISIBLE|UNIQUE|VALID
PMC_PPE_FK_I|NORMAL|PRL_MDL_CNC|VISIBLE|NONUNIQUE|VALID
PND_PK|NORMAL|PND|VISIBLE|UNIQUE|VALID
PNE_PK|NORMAL|PRM_CNC_DTL_ETU|VISIBLE|UNIQUE|VALID
PNE_PVE_FK_I|NORMAL|PRM_CNC_DTL_ETU|VISIBLE|NONUNIQUE|VALID
PPA_AFF|NORMAL|PRM_PRC_ARQ_PRD_AFF|VISIBLE|UNIQUE|VALID
PPA_PK|NORMAL|PRM_PRC_ARQ|VISIBLE|UNIQUE|VALID
PPC_PK|NORMAL|PRM_PRD_CMS|VISIBLE|UNIQUE|VALID
PPD_UK|NORMAL|PRM_PRC_ARQ_DTL|VISIBLE|UNIQUE|VALID
PPE_CCO_FK_I|NORMAL|PRM_PGT_EVT|VISIBLE|NONUNIQUE|VALID
PPE_CLO_FK_I|NORMAL|PRM_PGT_EVT|VISIBLE|NONUNIQUE|VALID
PPE_PK|NORMAL|PRM_PGT_EVT|VISIBLE|UNIQUE|VALID
PPL_FRC_FK_I|NORMAL|PCT_PRL|VISIBLE|NONUNIQUE|VALID
PPL_PK|NORMAL|PCT_PRL|VISIBLE|UNIQUE|VALID
PPL_PRD_FK_I|NORMAL|PCT_PRL|VISIBLE|NONUNIQUE|VALID
PPP_PK|NORMAL|PCT_PRL_PRO|VISIBLE|UNIQUE|VALID
PPT_PK|NORMAL|PPT|VISIBLE|UNIQUE|VALID
PRA_AIM_FK_I|NORMAL|PRM_LGL_ADM_IPT|VISIBLE|NONUNIQUE|VALID
PRA_INV_PK|NORMAL|PRA_INV|VISIBLE|UNIQUE|VALID
PRA_PK|NORMAL|PRM_LGL_ADM_IPT|VISIBLE|UNIQUE|VALID
PRA_RMO_FK_I|NORMAL|PRM_LGL_ADM_IPT|VISIBLE|NONUNIQUE|VALID
PRC_CBV_FK_I|NORMAL|PRM_RAT_CTC|VISIBLE|NONUNIQUE|VALID
PRC_PK|NORMAL|PRM_RAT_CTC|VISIBLE|UNIQUE|VALID
PRD_AGP_FK_I|NORMAL|PRD|VISIBLE|NONUNIQUE|VALID
PRD_EXT_PK|NORMAL|PRD_EXT|VISIBLE|UNIQUE|VALID
PRD_IX|NORMAL|PRD|VISIBLE|NONUNIQUE|VALID
PRD_PK|NORMAL|PRD|VISIBLE|UNIQUE|VALID
PRE_BSE_FK_I|NORMAL|PRM_RAT_CTC_ETU|VISIBLE|NONUNIQUE|VALID
PRE_PK|NORMAL|PRM_RAT_CTC_ETU|VISIBLE|UNIQUE|VALID
PRG_PK|NORMAL|PRG|VISIBLE|UNIQUE|VALID
PRJ_CLO_FK_I|NORMAL|PRC_JRD|VISIBLE|NONUNIQUE|VALID
PRJ_ESC_FK_I|NORMAL|PRC_JRD|VISIBLE|NONUNIQUE|VALID
PRJ_EVA_FK_I|NORMAL|PRC_JRD|VISIBLE|NONUNIQUE|VALID
PRJ_EVB_FK_I|NORMAL|PRC_JRD|VISIBLE|NONUNIQUE|VALID
PRJ_EVC_FK_I|NORMAL|PRC_JRD|VISIBLE|NONUNIQUE|VALID
PRJ_PK|NORMAL|PRC_JRD|VISIBLE|UNIQUE|VALID
PRJ_TAJ_FK_I|NORMAL|PRC_JRD|VISIBLE|NONUNIQUE|VALID
PRM_PRC_RSM_ARC_PK|NORMAL|PRM_PRC_RSM_ARC|VISIBLE|UNIQUE|VALID
PRQ_PK|NORMAL|PRG_QST|VISIBLE|UNIQUE|VALID
PRQ_PRG_FK_I|NORMAL|PRG_QST|VISIBLE|NONUNIQUE|VALID
PRQ_QST_FK_I|NORMAL|PRG_QST|VISIBLE|NONUNIQUE|VALID
PRT_PK|NORMAL|PRM_RAT_CTC_DTL|VISIBLE|UNIQUE|VALID
PRT_PRC_FK_I|NORMAL|PRM_RAT_CTC_DTL|VISIBLE|NONUNIQUE|VALID
PSC_AGC_FK_I|NORMAL|PRM_UTL_SDO_CCD|VISIBLE|NONUNIQUE|VALID
PSC_PK|NORMAL|PRM_UTL_SDO_CCD|VISIBLE|UNIQUE|VALID
PSC_RMO_FK_I|NORMAL|PRM_UTL_SDO_CCD|VISIBLE|NONUNIQUE|VALID
PSE_CLO_FK_I|NORMAL|PRT_SRV|VISIBLE|NONUNIQUE|VALID
PSE_PK|NORMAL|PRT_SRV|VISIBLE|UNIQUE|VALID
PSE_PRD_FK_I|NORMAL|PRT_SRV|VISIBLE|NONUNIQUE|VALID
PTA_ADE_FK_I|NORMAL|PTT_ADE|VISIBLE|NONUNIQUE|VALID
PTA_ADE_IX|NORMAL|PTT_ADE|VISIBLE|NONUNIQUE|VALID
PTA_CFI_FK_I|NORMAL|PTT_ADE|VISIBLE|NONUNIQUE|VALID
PTA_CJU_FK_I|NORMAL|PTT_ADE|VISIBLE|NONUNIQUE|VALID
PTA_LOC_FK_I|NORMAL|PTT_ADE|VISIBLE|NONUNIQUE|VALID
PTA_PK|NORMAL|PTT_ADE|VISIBLE|UNIQUE|VALID
PTA_TPA_FK_I|NORMAL|PTT_ADE|VISIBLE|NONUNIQUE|VALID
PTD_CPF_CNPJ_I|NORMAL|PRESTADORA|VISIBLE|NONUNIQUE|VALID
PTD_DAT_ATU_I|NORMAL|PRESTADORA|VISIBLE|NONUNIQUE|VALID
PTE_ADU_FK_I|NORMAL|PTT_ETU|VISIBLE|NONUNIQUE|VALID
PTE_MSE_FK_I|NORMAL|PTT_ETU|VISIBLE|NONUNIQUE|VALID
PTE_PK|NORMAL|PTT_ETU|VISIBLE|UNIQUE|VALID
PTO_PK|NORMAL|CMO_PRD_BNF_CTO|VISIBLE|UNIQUE|VALID
PTO_UK|NORMAL|CMO_PRD_BNF_CTO|VISIBLE|UNIQUE|VALID
PTP_PK|NORMAL|CMO_PRF_TIP_PND|VISIBLE|UNIQUE|VALID
PUE_ADE_FK_I|NORMAL|PRM_UTL_SDO_ECD|VISIBLE|NONUNIQUE|VALID
PUE_AGC_FK_I|NORMAL|PRM_UTL_SDO_ECD|VISIBLE|NONUNIQUE|VALID
PUE_BSA_FK_I|NORMAL|PRM_UTL_SDO_ECD|VISIBLE|NONUNIQUE|VALID
PUE_CTP_FK_I|NORMAL|PRM_UTL_SDO_ECD|VISIBLE|NONUNIQUE|VALID
PUE_FQB_FK_I|NORMAL|PRM_UTL_SDO_ECD|VISIBLE|NONUNIQUE|VALID
PUE_PK|NORMAL|PRM_UTL_SDO_ECD|VISIBLE|UNIQUE|VALID
PVC_CBV_FK_I|NORMAL|PRM_VLC_CNC|VISIBLE|NONUNIQUE|VALID
PVC_PK|NORMAL|PRM_VLC_CNC|VISIBLE|UNIQUE|VALID
PVD_PK|NORMAL|PRM_VLC_CNC_DTL|VISIBLE|UNIQUE|VALID
PVD_PVC_FK_I|NORMAL|PRM_VLC_CNC_DTL|VISIBLE|NONUNIQUE|VALID
PVE_BSE_FK_I|NORMAL|PRM_VLC_CNC_ETU|VISIBLE|NONUNIQUE|VALID
PVE_PK|NORMAL|PRM_VLC_CNC_ETU|VISIBLE|UNIQUE|VALID
QCS_PK|NORMAL|CMO_QST_CAU_SNS|VISIBLE|UNIQUE|VALID
QEP_CRA_FK_I|NORMAL|QST_ENV_PTT|VISIBLE|NONUNIQUE|VALID
QEP_EMS_FK_I|NORMAL|QST_ENV_PTT|VISIBLE|NONUNIQUE|VALID
QEP_PK|NORMAL|QST_ENV_PTT|VISIBLE|UNIQUE|VALID
QEP_PTA_FK_I|NORMAL|QST_ENV_PTT|VISIBLE|NONUNIQUE|VALID
QEP_QST_FK_I|NORMAL|QST_ENV_PTT|VISIBLE|NONUNIQUE|VALID
QPP_CLB_FK_I|NORMAL|QST_ENV_PTT_PND|VISIBLE|NONUNIQUE|VALID
QPP_PK|NORMAL|QST_ENV_PTT_PND|VISIBLE|UNIQUE|VALID
QST_PK|NORMAL|QST|VISIBLE|UNIQUE|VALID
RAM_IX|NORMAL|RAM|VISIBLE|UNIQUE|VALID
RAM_IX1|NORMAL|RAM|VISIBLE|NONUNIQUE|VALID
RAM_PK|NORMAL|RAM|VISIBLE|UNIQUE|VALID
RAM_SUN_PK|NORMAL|RAM_SUN|VISIBLE|UNIQUE|VALID
RBE_BSE_FK_I|NORMAL|RVB_BNF_SBG_ETU|VISIBLE|NONUNIQUE|VALID
RBE_GRP_FK_I|NORMAL|RVB_BNF_SBG_ETU|VISIBLE|NONUNIQUE|VALID
RBE_PK|NORMAL|RVB_BNF_SBG_ETU|VISIBLE|UNIQUE|VALID
RBF_CFI_FK_I|NORMAL|RSP_BFR|VISIBLE|NONUNIQUE|VALID
RBF_PCN_FK_I|NORMAL|RSP_BFR|VISIBLE|NONUNIQUE|VALID
RBF_PK|NORMAL|RSP_BFR|VISIBLE|UNIQUE|VALID
RBS_BSG_FK_I|NORMAL|RVB_BNF_SBG|VISIBLE|NONUNIQUE|VALID
RBS_GRP_FK_I|NORMAL|RVB_BNF_SBG|VISIBLE|NONUNIQUE|VALID
