select t.INDEX_NAME || '|' ||
PK_LOGSIGLAS|NORMAL|LOGDETALHE|VISIBLE|UNIQUE|VALID
ID_DETALHE_IDX|NORMAL|LOGDETALHE|VISIBLE|UNIQUE|VALID
IDLOG_IDDETALHE_IDX|NORMAL|LOGDETALHE|VISIBLE|UNIQUE|VALID
IX_LOGDISCRESTA|NORMAL|LOGDISCRETA|VISIBLE|NONUNIQUE|VALID
PK_LOGDISCRETA|NORMAL|LOGDISCRETA|VISIBLE|UNIQUE|VALID
LOG_VALOR_DETALHEDISCRETA|NORMAL|LOGDISCRETA|VISIBLE|UNIQUE|VALID
PK_LOGERRO|NORMAL|LOGERRO|VISIBLE|UNIQUE|VALID
PK_LOGEXPSCORECARD|NORMAL|LOGEXPLICASCORECARD|VISIBLE|UNIQUE|VALID
IX_LOGFASTCACHE_MD5_UPPERCASE|NORMAL|LOGFASTCACHE|VISIBLE|NONUNIQUE|VALID
PK_LOGFASTCACHE|NORMAL|LOGFASTCACHE|VISIBLE|UNIQUE|VALID
MD5_IDX|NORMAL|LOGFASTCACHE|VISIBLE|UNIQUE|VALID
LOG_PRODUTO_IDX|NORMAL|LOGFASTCACHE|VISIBLE|UNIQUE|VALID
PK_LOGMULTIOPERACAO_LOG|NORMAL|LOGMULTIOPERACAO|VISIBLE|UNIQUE|VALID
ID_MULTIOPERACAO_IDX|NORMAL|LOGMULTIOPERACAO|VISIBLE|UNIQUE|VALID
ID_LOG_IDX|NORMAL|LOGMULTIOPERACAO|VISIBLE|UNIQUE|VALID
IX2_LOGRAWDATA|NORMAL|LOGRAWDATA|VISIBLE|NONUNIQUE|VALID
PK_LOGRAWDATA|NORMAL|LOGRAWDATA|VISIBLE|UNIQUE|VALID
IDLOG_IDX|NORMAL|LOGRAWDATA|VISIBLE|UNIQUE|VALID
IDX_LOGXMLCOLETA_ID_XCOL_IDLOG|NORMAL|LOGXMLCOLETA|VISIBLE|NONUNIQUE|VALID
IDX_LOGXMLCOLETA_ID_LOG|NORMAL|LOGXMLCOLETA|VISIBLE|NONUNIQUE|VALID
PK_LOGXMLCOLETA|NORMAL|LOGXMLCOLETA|VISIBLE|UNIQUE|VALID
PK_RESTRICOES|NORMAL|MENSAGENS|VISIBLE|UNIQUE|VALID
IX_RESTRICOES|NORMAL|MENSAGENS|VISIBLE|UNIQUE|VALID
PK_LOGMULTIOPERACAO|NORMAL|MULTIOPERACAO|VISIBLE|UNIQUE|VALID
IDLOG_IDX_1|NORMAL|MULTIOPERACAO|VISIBLE|UNIQUE|VALID
PK_ORDENACAOPOLITICA|NORMAL|ORDENACAOPOLITICA|VISIBLE|UNIQUE|VALID
IDX_XMLCOLETA_DATA_IDPRODUTO|NORMAL|XMLCOLETA|VISIBLE|NONUNIQUE|VALID
IDX_XMLCOLETA_ID_PRODUTO|NORMAL|XMLCOLETA|VISIBLE|NONUNIQUE|VALID
PK_XMLCOLETA|NORMAL|XMLCOLETA|VISIBLE|UNIQUE|VALID
PK_DOCUMENTACAOCRITERIO|NORMAL|DOCUMENTACAOCRITERIO|VISIBLE|UNIQUE|VALID
IX_FILHO|NORMAL|FASTSWITCH|VISIBLE|UNIQUE|VALID
