select t.TABLE_NAME || '|' ||
       t.CONSTRAINT_NAME || '|' ||
     t.COLUMN_NAME
from DBA_CONS_COLUMNS t
where t.OWNER = '&schema';
&schema: TRON2000
LOG_LOCALIDADE|SYS_C001684871|LOC_NU
A2009552_BKP|SYS_C004041945|COD_CIA
A2009552_BKP|PK_A2009552_BKP|COD_SECTOR
A2009552_BKP|SYS_C004041946|COD_SECTOR
A2009552_BKP|PK_A2009552_BKP|COD_RAMO
A2009552_BKP|SYS_C004041947|COD_RAMO
A2009552_BKP|PK_A2009552_BKP|NUM_PROPOSTA_CONECT
A2009552_BKP|SYS_C004041948|NUM_PROPOSTA_CONECT
A2009552_BKP|PK_A2009552_BKP|NUM_POLIZA
A2009552_BKP|SYS_C004041949|NUM_POLIZA
A2009552_BKP|SYS_C004041950|COD_AGT
A2009552_BKP|SYS_C004041951|TIP_DOCUM
A2009552_BKP|SYS_C004041952|COD_DOCUM
A2009552_BKP|SYS_C004041953|COD_AGENCIA
A2009552_BKP|SYS_C004041954|FEC_EFEC_POLIZA
A2009552_BKP|SYS_C004041955|FEC_VCTO_POLIZA
A2009552_BKP|SYS_C004041956|NUM_RIESGO
A2009552_BKP|SYS_C004041957|STATUS_RENOVACAO
A2009552_BKP|SYS_C004041958|STATUS_APOLICE
A2009552_BKP|SYS_C004041959|FEC_ACTU
A2009552_BKP|SYS_C004041960|COD_USER
A2109374_VCR|PK_A2109374|NUM_POLIZA
A2109374_VCR|SYS_C004041962|NUM_POLIZA
A2109374_VCR|PK_A2109374|NUM_SPTO
A2109374_VCR|SYS_C004041963|NUM_SPTO
A2109374_VCR|PK_A2109374|COD_RAMO
A2109374_VCR|SYS_C004041964|FEC_EFEC_SPTO
A2109374_VCR|SYS_C004041965|FEC_VCTO_SPTO
A2109374_VCR|PK_A2109374|NUM_RIESGO
A2109374_VCR|SYS_C004041966|NUM_RIESGO
A2109374_VCR|SYS_C004041967|COD_AGT
A2109373_VCR|SYS_C004041969|COD_CIA
A2109373_VCR|SYS_C004041970|NUM_POLIZA
A2109373_VCR|SYS_C004041971|COD_RAMO
A2109373_VCR|SYS_C004041972|FEC_EFEC_SPTO
A2109373_VCR|SYS_C004041973|FEC_VCTO_SPTO
A2109616_VCR|PK_A2109616_VCR|COD_CIA
A2109616_VCR|SYS_C004041974|COD_CIA
A2109616_VCR|PK_A2109616_VCR|NUM_COTACAO
A2109616_VCR|SYS_C004041975|NUM_COTACAO
A2109616_VCR|SYS_C004041976|TXT_ACAO_TOMADA
A2109619_VCR|PK_A2109619_VCR|COD_CIA
A2109619_VCR|SYS_C004041978|COD_CIA
A2109619_VCR|PK_A2109619_VCR|COD_AGT
A2109619_VCR|SYS_C004041979|COD_AGT
A2109619_VCR|CK_A2109619_VCR_MCA_ATIVO|MCA_ATIVO
A2109619_VCR|SYS_C004041980|MCA_ATIVO
A2109619_VCR|SYS_C004041981|FEC_ATUALIZACAO
A2109615_VCR|PK_A2109615_VCR|COD_CIA
A2109615_VCR|SYS_C004041984|COD_CIA
A2109615_VCR|PK_A2109615_VCR|COD_SECTOR
A2109615_VCR|SYS_C004041985|COD_SECTOR
A2109615_VCR|PK_A2109615_VCR|COD_RAMO
A2109615_VCR|SYS_C004041986|COD_RAMO
A2109615_VCR|PK_A2109615_VCR|NUM_POLIZA
A2109615_VCR|SYS_C004041987|NUM_POLIZA
A2109648_VCR|SYS_C004041989|ID_CAPA_LOTE
A2109648_VCR|SYS_C004041990|COD_ARQUIVO
A2109648_VCR|SYS_C004041991|FEC_REFER_GERACAO
A2109648_VCR|SYS_C004041992|FEC_PROCESSO
A2109648_VCR|SYS_C004041993|ID_VERSAO
A2109618_VCR|PK_A2109618_VCR|COD_CIA
A2109618_VCR|SYS_C004041994|COD_CIA
A2109618_VCR|PK_A2109618_VCR|COD_RAMO
A2109618_VCR|SYS_C004041995|COD_RAMO
A2109618_VCR|PK_A2109618_VCR|COD_SECTOR
A2109618_VCR|SYS_C004041996|COD_SECTOR
A2109618_VCR|PK_A2109618_VCR|NUM_COTACAO
A2109618_VCR|SYS_C004041997|NUM_COTACAO
A2109618_VCR|PK_A2109618_VCR|COD_CORRETOR
A2109618_VCR|SYS_C004041998|COD_CORRETOR
A2109618_VCR|PK_A2109618_VCR|COD_ITEM
A2109618_VCR|SYS_C004041999|COD_ITEM
TMP_A2109029_1302|SYS_C004151683|COD_CIA
TMP_A2109029_1302|SYS_C004151684|NUM_POLIZA
TMP_A2109029_1302|SYS_C004151685|NUM_SPTO
TMP_A2109029_1302|SYS_C004151686|NUM_RIESGO
TMP_A2109029_1401|SYS_C004151687|COD_CIA
TMP_A2109029_1401|SYS_C004151688|NUM_POLIZA
TMP_A2109029_1401|SYS_C004151689|NUM_SPTO
TMP_A2109029_1401|SYS_C004151690|NUM_RIESGO
TB_BUZNES_EXTRACAO|PK_BUZNES_EXTRACAO|EMPRESA
TB_BUZNES_EXTRACAO|PK_BUZNES_EXTRACAO|COD_RAMO
TB_BUZNES_EXTRACAO|PK_BUZNES_EXTRACAO|NUM_PROTOCOLO
TB_BUZNES_EXTRACAO|PK_BUZNES_EXTRACAO|NUM_TRC_VCR
A7009053|PK_A7009053|COD_CIA
A7009053|SYS_C004263427|COD_CIA
A7009053|PK_A7009053|COD_SECTOR
A7009053|SYS_C004263428|COD_SECTOR
A7009053|PK_A7009053|COD_RAMO
A7009053|SYS_C004263429|COD_RAMO
A7009053|PK_A7009053|NUM_POLIZA
A7009053|SYS_C004263430|NUM_POLIZA
A7009053|PK_A7009053|NUM_SINI
A7009053|SYS_C004263431|NUM_SINI
A7009053|PK_A7009053|COD_COB
A7009053|SYS_C004263432|COD_COB
A7009053|PK_A7009053|NUM_EXP
A7009053|SYS_C004263433|NUM_EXP
A7009053|SYS_C004263434|NUM_EXP_GEPRO
A7009053|SYS_C004263435|NUM_SEQ_REMESSA_VCR
A7009053|SYS_C004263436|FEC_PROCESSADO
A7009053|SYS_C004263437|COD_RUBRICA
H7001201|PK_H7001201|COD_CIA
H7001201|SYS_C004263439|COD_CIA
H7001201|PK_H7001201|FEC_PROCESO
H7001201|SYS_C004263440|FEC_PROCESO
H7001201|PK_H7001201|TIP_REG_VCR
H7001201|SYS_C004263441|TIP_REG_VCR
H7001201|SYS_C004263442|COD_RAMO
H7001201|SYS_C004263443|COD_SECTOR
H7001201|PK_H7001201|NUM_POLIZA
H7001201|SYS_C004263444|NUM_POLIZA
H7001201|PK_H7001201|NUM_SPTO
H7001201|SYS_C004263445|NUM_SPTO
H7001201|PK_H7001201|NUM_RIESGO
H7001201|PK_H7001201|COD_COB
H7001201|SYS_C004263446|COD_COB
H7001201|SYS_C004263447|COD_CIA_SUSEP_VCR
H7001201|SYS_C004263448|COD_SUCURSAL_VCR
H7001201|PK_H7001201|NUM_SINI_AVIS
H7001201|SYS_C004263449|NUM_SINI_AVIS
H7001201|PK_H7001201|TIP_EXP
H7001201|PK_H7001201|NUM_EXP
H7001201|PK_H7001201|SEQ_REG
H7001201|SYS_C004263450|SEQ_REG
H7001201|PK_H7001201|COD_RUBRICA
H7001201|SYS_C004263451|COD_RUBRICA
CARGA_TRONWEB_PONTEIRO_TB|CHAVE_PK|COD_CIA
CARGA_TRONWEB_PONTEIRO_TB|SYS_C004232890|COD_CIA
CARGA_TRONWEB_PONTEIRO_TB|CHAVE_PK|NUM_SPTO
CARGA_TRONWEB_PONTEIRO_TB|SYS_C004232891|NUM_SPTO
CARGA_TRONWEB_PONTEIRO_TB|CHAVE_PK|NUM_POLIZA
CARGA_TRONWEB_PONTEIRO_TB|SYS_C004232892|NUM_POLIZA
CARGA_TRONWEB_PONTEIRO_TB|CHAVE_PK|NUM_CERTIFICADO
CARGA_TRONWEB_PONTEIRO_TB|SYS_C004232893|NUM_CERTIFICADO
CARGA_TRONWEB_PONTEIRO_TB|CHAVE_PK|FEC_EQUIPO_VCR
CARGA_TRONWEB_PONTEIRO_TB|SYS_C004232894|FEC_EQUIPO_VCR
CARGA_TRONWEB_PONTEIRO_TB|CHAVE_PK|STATUS
CARGA_TRONWEB_PONTEIRO_TB|SYS_C004232895|STATUS
A2003032_TEMP|SYS_C004005039|COD_CIA
A2003032_TEMP|SYS_C004005040|COD_RAMO
A2003032_TEMP|SYS_C004005041|NUM_POLIZA
A2003032_TEMP|SYS_C004005042|NUM_SPTO
A2003030_TEMP|SYS_C004005043|COD_CIA
A2003030_TEMP|SYS_C004005044|COD_SECTOR
A2003030_TEMP|SYS_C004005045|COD_RAMO
A2003030_TEMP|SYS_C004005046|NUM_POLIZA
A2003030_TEMP|SYS_C004005047|NUM_SPTO
A2003030_TEMP|SYS_C004005048|NUM_APLI
A2003030_TEMP|SYS_C004005049|NUM_SPTO_APLI
A2003030_TEMP|SYS_C004005050|FEC_VALIDEZ
A2003030_TEMP|SYS_C004005051|FEC_EMISION
A2003030_TEMP|SYS_C004005052|FEC_EMISION_SPTO
A2003030_TEMP|SYS_C004005053|FEC_EFEC_POLIZA
A2003030_TEMP|SYS_C004005054|FEC_VCTO_POLIZA
A2003030_TEMP|SYS_C004005055|FEC_EFEC_SPTO
A2003030_TEMP|SYS_C004005056|FEC_VCTO_SPTO
A2003030_TEMP|SYS_C004005057|TIP_DURACION
A2003030_TEMP|SYS_C004005058|NUM_RIESGOS
A2003030_TEMP|SYS_C004005059|COD_MON
A2003030_TEMP|SYS_C004005060|COD_FRACC_PAGO
A2003030_TEMP|SYS_C004005061|NUM_RENOVACIONES
A2003030_TEMP|SYS_C004005062|TIP_COASEGURO
A2003030_TEMP|SYS_C004005063|TIP_DOCUM
A2003030_TEMP|SYS_C004005064|COD_DOCUM
A2003030_TEMP|SYS_C004005065|COD_CUADRO_COM
A2003030_TEMP|SYS_C004005066|COD_AGT
A2003030_TEMP|SYS_C004005067|COD_NIVEL1
A2003030_TEMP|SYS_C004005068|COD_NIVEL2
A2003030_TEMP|SYS_C004005069|COD_NIVEL3
A2003030_TEMP|SYS_C004005070|COD_COMPENSACION
A2003030_TEMP|SYS_C004005071|TIP_GESTOR
A2003030_TEMP|SYS_C004005072|COD_GESTOR
A2003030_TEMP|SYS_C004005073|MCA_REGULARIZA
A2003030_TEMP|SYS_C004005074|MCA_TOMADORES_ALT
A2003030_TEMP|SYS_C004005075|MCA_REASEGURO_MANUAL
A2003030_TEMP|SYS_C004005076|MCA_PRORRATA
A2003030_TEMP|SYS_C004005077|MCA_PRIMA_MANUAL
A2003030_TEMP|SYS_C004005078|MCA_PROVISIONAL
A2003030_TEMP|SYS_C004005079|MCA_POLIZA_ANULADA
A2003030_TEMP|SYS_C004005080|MCA_SPTO_ANULADO
A2003030_TEMP|SYS_C004005081|MCA_SPTO_TMP
A2003030_TEMP|SYS_C004005082|MCA_DATOS_MINIMOS
A2003030_TEMP|SYS_C004005083|MCA_IMPRESION
A2003030_TEMP|SYS_C004005084|MCA_EXCLUSIVO
A2003030_TEMP|SYS_C004005085|COD_USR
A2003030_TEMP|SYS_C004005086|COD_NIVEL3_CAPTURA
A2003030_TEMP|SYS_C004005087|FEC_ACTU
A2003030_TEMP|SYS_C004005088|MCA_REASEGURO_MARCO
A2003030_TEMP|SYS_C004005089|TIP_POLIZA_TR
TMP_CMD_CORR_ASSESSOR|SYS_C004148428|COD_CIA
TMP_CMD_CORR_ASSESSOR|SYS_C004148429|CORRETOR
TMP_CMD_CORR_ASSESSOR|SYS_C004148430|COD_ASSESSOR
BIN$iXAQQPVmAv7gUwrOQh38ZQ==$0|BIN$iXAQQPVlAv7gUwrOQh38ZQ==$0|NUM_POLIZA
A2109088|SYS_C004027282|COD_CIA
A2109088|SYS_C004027283|COD_RAMO
A2109088|SYS_C004027284|NUM_POLIZA
A2109088|SYS_C004027285|COD_PLANO_PAGAMENTO
A2109088|SYS_C004027286|NUM_SPTO
A2109088|SYS_C004027287|FEC_EMISION_SPTO
A2109088|SYS_C004027288|INICIO_VIGENCIA
A2109088|SYS_C004027289|VENCIMENTO
A2109088|SYS_C004027290|COD_USUARIO
X5029011_VCR|SYS_C004047706|COD_CIA
X5029011_VCR|SYS_C004047707|COD_PROV
X5029012_VCR|SYS_C004047708|COD_CIA
X5029012_VCR|SYS_C004047709|COD_BENEF
X5029012_VCR|SYS_C004047710|ANIO
X5029012_VCR|SYS_C004047711|MES
X5029014_VCR|SYS_C004047712|COD_CIA
X5029014_VCR|SYS_C004047713|COD_BENEF
X5029014_VCR|SYS_C004047714|COD_ACT_BENEF
X5029014_VCR|SYS_C004047715|COD_MON
X5029014_VCR|SYS_C004047716|FECHA_CIERRE
X5029016_VCR|SYS_C004047717|COD_CIA
X5029016_VCR|SYS_C004047718|NRO_PROD
X5029016_VCR|SYS_C004047719|COD_MON
X5029016_VCR|SYS_C004047720|NUM_POL1
X5029016_VCR|SYS_C004047721|NUM_END
X5029016_VCR|SYS_C004047722|NUM_CUOTA
X5029016_VCR|SYS_C004047723|NUM_MVTO
G2999027_VCR|G2999027_VCR|COD_CIA
G2999027_VCR|G2999027_VCR|COD_CAMPANHA_VCR
G2999027_VCR|G2999027_VCR|COD_TIPO_CAMPANHA
A1001350_VCR|PK_A1001350_VCR|COD_CIA
A1001350_VCR|SYS_C004038090|COD_CIA
A1001350_VCR|PK_A1001350_VCR|COD_ACT_TERCERO
A1001350_VCR|SYS_C004038091|COD_ACT_TERCERO
A1001350_VCR|PK_A1001350_VCR|COD_TERCERO_RESERVADO
A1001350_VCR|SYS_C004038092|COD_TERCERO_RESERVADO
A1001350_VCR|PK_A1001350_VCR|COD_STATUS
A1001350_VCR|SYS_C004038093|COD_STATUS
A1001350_VCR|SYS_C004038094|COD_USR
A1001350_VCR|SYS_C004038095|FEC_ACTU
BIN$mvmMhlYAAzbgUwrOQh3yxw==$0|BIN$mvmMhlX/AzbgUwrOQh3yxw==$0|NUM_POLIZA
TEM_TRATA_A2000020_CHS|PK_A2000020_CHS|COD_CIA
TEM_TRATA_A2000020_CHS|SYS_C004030925|COD_CIA
TEM_TRATA_A2000020_CHS|PK_A2000020_CHS|COD_RAMO
TEM_TRATA_A2000020_CHS|SYS_C004030926|COD_RAMO
TEM_TRATA_A2000020_CHS|PK_A2000020_CHS|NUM_POLIZA
TEM_TRATA_A2000020_CHS|SYS_C004030927|NUM_POLIZA
TEM_TRATA_A2000020_CHS|PK_A2000020_CHS|NUM_SPTO
TEM_TRATA_A2000020_CHS|SYS_C004030928|NUM_SPTO
TEM_TRATA_A2000020_CHS|PK_A2000020_CHS|NUM_RIESGO
TEM_TRATA_A2000020_CHS|SYS_C004030929|NUM_RIESGO
A2109435_VCR|SYS_C004044270|COD_CIA
A2109435_VCR|SYS_C004044271|COD_RAMO
A2109435_VCR|SYS_C004044272|NUM_POLIZA
A2109435_VCR|SYS_C004044273|NUM_SPTO
A2109435_VCR|SYS_C004044274|NUM_APLI
A2109435_VCR|SYS_C004044275|NUM_SPTO_APLI
A2109435_VCR|SYS_C004044276|FEC_EMISION_SPTO
A2109435_VCR|SYS_C004044277|MCA_PROCESSADO_VCR
A2109435_VCR|SYS_C004044278|FEC_ACTU
A2109435_VCR|SYS_C004044279|COD_USR
A2109454_VCR|SYS_C004044280|COD_CIA
A2109454_VCR|SYS_C004044281|COD_RAMO
A2109454_VCR|SYS_C004044282|NUM_POLIZA
A2109454_VCR|SYS_C004044283|NUM_SPTO
A2109454_VCR|SYS_C004044284|NUM_APLI
A2109454_VCR|SYS_C004044285|NUM_SPTO_APLI
A2109454_VCR|SYS_C004044286|FEC_EMISION_SPTO
A2109454_VCR|SYS_C004044287|MCA_PROCESSADO_VCR
A2109454_VCR|SYS_C004044288|FEC_ACTU
A2109454_VCR|SYS_C004044289|COD_USR
A2109457_VCR|SYS_C004044290|COD_CIA
A2109457_VCR|SYS_C004044291|COD_RAMO
A2109457_VCR|SYS_C004044292|NUM_POLIZA
A2109457_VCR|SYS_C004044293|NUM_SPTO
A2109457_VCR|SYS_C004044294|NUM_APLI
A2109457_VCR|SYS_C004044295|NUM_SPTO_APLI
A2109457_VCR|SYS_C004044296|FEC_EMISION_SPTO
A2109457_VCR|SYS_C004044297|MCA_PROCESSADO_VCR
A2109457_VCR|SYS_C004044298|FEC_ACTU
A2109457_VCR|SYS_C004044299|COD_USR
A2003110_VCR|PK_A2003110_VCR|COD_CIA
A2003110_VCR|SYS_C003921976|COD_CIA
A2003110_VCR|PK_A2003110_VCR|COD_SECTOR
A2003110_VCR|SYS_C003921977|COD_SECTOR
A2003110_VCR|PK_A2003110_VCR|COD_RAMO
A2003110_VCR|SYS_C003921978|COD_RAMO
A2003110_VCR|PK_A2003110_VCR|COD_CONTRATO
A2003110_VCR|SYS_C003921979|COD_CONTRATO
A2003110_VCR|PK_A2003110_VCR|TIP_DOCUM
A2003110_VCR|SYS_C003921980|TIP_DOCUM
A2003110_VCR|PK_A2003110_VCR|COD_DOCUM_ESTIPULANTE_VCR
A2003110_VCR|SYS_C003921981|COD_DOCUM_ESTIPULANTE_VCR
A2003110_VCR|PK_A2003110_VCR|NUM_POLIZA_CLIENTE
A2003110_VCR|SYS_C003921982|NUM_POLIZA_CLIENTE
A2003110_VCR|PK_A2003110_VCR|NUM_REMESSA_EMI
A2003110_VCR|SYS_C003921983|NUM_REMESSA_EMI
H2003110_VCR|PK_H2003110_VCR|COD_CIA
H2003110_VCR|SYS_C003921985|COD_CIA
H2003110_VCR|PK_H2003110_VCR|COD_SECTOR
H2003110_VCR|SYS_C003921986|COD_SECTOR
H2003110_VCR|PK_H2003110_VCR|COD_RAMO
H2003110_VCR|SYS_C003921987|COD_RAMO
H2003110_VCR|PK_H2003110_VCR|COD_CONTRATO
H2003110_VCR|SYS_C003921988|COD_CONTRATO
H2003110_VCR|PK_H2003110_VCR|TIP_DOCUM
H2003110_VCR|SYS_C003921989|TIP_DOCUM
H2003110_VCR|PK_H2003110_VCR|COD_DOCUM_ESTIPULANTE_VCR
H2003110_VCR|SYS_C003921990|COD_DOCUM_ESTIPULANTE_VCR
H2003110_VCR|PK_H2003110_VCR|NUM_POLIZA_CLIENTE
H2003110_VCR|SYS_C003921991|NUM_POLIZA_CLIENTE
H2003110_VCR|PK_H2003110_VCR|NUM_LOTE
H2003110_VCR|SYS_C003921992|NUM_LOTE
H2003110_VCR|PK_H2003110_VCR|NUM_REMESSA_EMI
H2003110_VCR|SYS_C003921993|NUM_REMESSA_EMI
A2109600_VCR|PK_A2109600_VCR|NUM_COTACAO
A2109600_VCR|SYS_C003896371|NUM_COTACAO
A2109600_VCR|PK_A2109600_VCR|COD_CIA
A2109600_VCR|SYS_C003896372|COD_CIA
A2109600_VCR|PK_A2109600_VCR|NUM_SEQ
A2109600_VCR|SYS_C003896373|NUM_SEQ
A2109470_VCR|SYS_C003904756|ID_DE_PARA_ATIV_BACEN
A2109470_VCR|SYS_C003904757|CDATIVIDADEBACEN
A2109470_VCR|SYS_C003904758|COD_ATIV_BACEN_NOVO
A2109470_VCR|SYS_C003904759|FEC_INICIO_VIGENCIA
A2109471_VCR|SYS_C003904760|ID_DE_PARA_COBERTURA
A2109471_VCR|SYS_C003904761|COD_COB_SEGURADORA
A2109471_VCR|SYS_C003904762|COD_COB_MAPA
A2109471_VCR|SYS_C003904763|FEC_INICIO_VIGENCIA
A2109472_VCR|SYS_C003904764|ID_PROPOSTA
A2109472_VCR|SYS_C003904765|COD_CIA
A2109472_VCR|SYS_C003904766|NUM_RIESGO
A2109472_VCR|SYS_C003904767|COD_COB_SEGURADORA
A2109472_VCR|SYS_C003904768|COD_COB_MAPA
HISTORICO_CADENAS_DIARIAS|PK_HISTORICO_CADENAS_DIARIAS|COD_CIA
HISTORICO_CADENAS_DIARIAS|SYS_C004285415|COD_CIA
HISTORICO_CADENAS_DIARIAS|PK_HISTORICO_CADENAS_DIARIAS|NOM_JOB
HISTORICO_CADENAS_DIARIAS|SYS_C004285416|NOM_JOB
HISTORICO_CADENAS_DIARIAS|SYS_C004285417|COD_PGM
HISTORICO_CADENAS_DIARIAS|PK_HISTORICO_CADENAS_DIARIAS|FEC_PROCESO
HISTORICO_CADENAS_DIARIAS|SYS_C004285418|FEC_PROCESO
HISTORICO_CADENAS_DIARIAS|PK_HISTORICO_CADENAS_DIARIAS|HORA_PROCESO
HISTORICO_CADENAS_DIARIAS|SYS_C004285419|HORA_PROCESO
HISTORICO_CADENAS_MENSAIS|PK_HISTORICO_CADENAS_MENSAIS|COD_CIA
HISTORICO_CADENAS_MENSAIS|SYS_C004285421|COD_CIA
HISTORICO_CADENAS_MENSAIS|PK_HISTORICO_CADENAS_MENSAIS|NOM_JOB
HISTORICO_CADENAS_MENSAIS|SYS_C004285422|NOM_JOB
HISTORICO_CADENAS_MENSAIS|SYS_C004285423|COD_PGM
HISTORICO_CADENAS_MENSAIS|PK_HISTORICO_CADENAS_MENSAIS|FEC_PROCESO
HISTORICO_CADENAS_MENSAIS|SYS_C004285424|FEC_PROCESO
HISTORICO_CADENAS_MENSAIS|PK_HISTORICO_CADENAS_MENSAIS|HORA_PROCESO
HISTORICO_CADENAS_MENSAIS|SYS_C004285425|HORA_PROCESO
TMP_A2109029_1701|SYS_C004152035|COD_CIA
TMP_A2109029_1701|SYS_C004152036|NUM_POLIZA
TMP_A2109029_1701|SYS_C004152037|NUM_SPTO
TMP_A2109029_1701|SYS_C004152038|NUM_RIESGO
A2001100_VCR|SYS_C004176187|ID_LOG
A2001101_VCR|SYS_C004176188|NOM_PARAMETRO
A2001102_VCR|SYS_C004176189|CD_PROCESSO
A2001102_VCR|SYS_C004176189|CD_SUBPROCESSO
TMP_CMD_00009896|SYS_C004011203|NUM_POLIZA
TMP_CMD_00009896|SYS_C004011204|NUM_SPTO
TMP_CMD_00009896|SYS_C004011205|NUM_RIESGO
TMP_CMD_00009896|SYS_C004011206|COD_ERROR
A2109406_VCR|SYS_C004044259|COD_CIA
A2109406_VCR|SYS_C004044260|COD_RAMO
A2109406_VCR|SYS_C004044261|NUM_POLIZA
A2109406_VCR|SYS_C004044262|NUM_SPTO
A2109406_VCR|SYS_C004044263|NUM_APLI
A2109406_VCR|SYS_C004044264|NUM_SPTO_APLI
A2109406_VCR|SYS_C004044265|FEC_EMISION_SPTO
A2109406_VCR|SYS_C004044266|MCA_PROCESSADO_VCR
A2109406_VCR|SYS_C004044267|FEC_ACTU
A2109406_VCR|SYS_C004044268|COD_USR
A2109406_VCR|SYS_C004044269|MCA_ELETRONICA
A2109902_VCR|PK_A2109902_VCR|COD_CIA
A2109902_VCR|SYS_C004050383|COD_CIA
A2109902_VCR|PK_A2109902_VCR|NUM_COTACAO
A2109902_VCR|SYS_C004050384|NUM_COTACAO
G7009021_VCR|PK_G7009021_VCR|COD_CIA
G7009021_VCR|SYS_C004029357|COD_CIA
G7009021_VCR|PK_G7009021_VCR|NOM_ARQUI_VCR
G7009021_VCR|SYS_C004029358|NOM_ARQUI_VCR
G7009021_VCR|SYS_C004029359|NOM_DIRETORIO_VCR
G7009021_VCR|SYS_C004029360|COD_RUBRICA_INT_VCR
G7009021_VCR|PK_G7009021_VCR|FEC_ACTU
G7009021_VCR|SYS_C004029361|FEC_ACTU
TB_LOTE_IMPRESSAO|PK_TB_LOTE_IMPRESSAO|NUM_LOTE
TB_LOTE_IMPRESSAO|SYS_C004011544|FEC_MVTO
TB_LOTE_IMPRESSAO|SYS_C004011545|NUM_SEQ
A2107777_VCR|SYS_C004029340|COD_CIA
A2107777_VCR|SYS_C004029341|TIPO_ARQ_SVL_VCR
A2107777_VCR|SYS_C004029342|NUM_SEQ_REMESSA_VCR
A2107777_VCR|SYS_C004029343|COD_IDENTIFICACAO_VCR
A2107777_VCR|SYS_C004029344|MCA_STATUS
A2109613_VCR|SYS_C003971727|COD_GRUPO_PARAMETRO
A2109613_VCR|SYS_C003971726|COD_GRUPO_PARAMETRO
A2109511_VCR|SYS_C004059256|ID_PROPOSTA
A2009065_VCR|PK_A2009065_VCR|COD_CIA
A2009065_VCR|SYS_C004063658|COD_CIA
A2009065_VCR|PK_A2009065_VCR|COD_SECTOR
A2009065_VCR|SYS_C004063659|COD_SECTOR
A2009065_VCR|PK_A2009065_VCR|COD_RAMO
A2009065_VCR|SYS_C004063660|COD_RAMO
A2009065_VCR|PK_A2009065_VCR|MCA_OPTIN
A2009065_VCR|SYS_C004063661|MCA_OPTIN
A2009065_VCR|PK_A2009065_VCR|MCA_RENOV_OUTRAS
A2009065_VCR|SYS_C004063662|MCA_RENOV_OUTRAS
A2009065_VCR|PK_A2009065_VCR|FLAG_CANAL_DIGITAL
A2009065_VCR|SYS_C004063663|FLAG_CANAL_DIGITAL
A2009065_VCR|PK_A2009065_VCR|MCA_KIT_APOLICE
A2009065_VCR|SYS_C004063664|MCA_KIT_APOLICE
A2009065_VCR|PK_A2009065_VCR|MCA_PROVISIONAL
A2009065_VCR|SYS_C004063665|MCA_PROVISIONAL
A2009065_VCR|PK_A2009065_VCR|TIP_EMISSAO
A2009065_VCR|SYS_C004063666|TIP_EMISSAO
A2009065_VCR|PK_A2009065_VCR|COD_SPTO
A2009065_VCR|SYS_C004063667|COD_SPTO
A2009065_VCR|PK_A2009065_VCR|SUB_COD_SPTO
A2009065_VCR|SYS_C004063668|SUB_COD_SPTO
A2009065_VCR|PK_A2009065_VCR|TIP_SPTO
A2009065_VCR|SYS_C004063669|TIP_SPTO
A2009065_VCR|PK_A2009065_VCR|COD_CAMPANHA
A2009065_VCR|SYS_C004063670|COD_CAMPANHA
A2009065_VCR|PK_A2009065_VCR|TIP_GESTOR_COB
A2009065_VCR|SYS_C004063671|TIP_GESTOR_COB
A2109510_VCR|SYS_C003904751|ID_CLASSIF
A2109465_VCR|SYS_C003904752|ID_PRODUTO
A2109467_VCR|SYS_C003904753|COD_PERCENTUAL_MAXIMO_COB
A2109468_VCR|SYS_C003904754|COD_VERSAO
A2109468_VCR|SYS_C003904755|COD_CULTURA
A9989083_VCR|PK_A9989083_VCR|COD_CIA
A9989083_VCR|SYS_C003934035|COD_CIA
A9989083_VCR|PK_A9989083_VCR|COD_RUBRICA
A9989083_VCR|SYS_C003934036|COD_RUBRICA
A9989083_VCR|PK_A9989083_VCR|COD_ORIGEM
A9989083_VCR|SYS_C003934037|COD_ORIGEM
A9989083_VCR|PK_A9989083_VCR|COD_TIPO_ARQ
A9989083_VCR|SYS_C003934038|COD_TIPO_ARQ
A9989083_VCR|SYS_C003934039|NUM_LOTE
A9989083_VCR|SYS_C003934040|NUM_SEQ_REG
A9989083_VCR|PK_A9989083_VCR|NUM_LIQ
A9989083_VCR|SYS_C003934041|NUM_LIQ
A9989083_VCR|PK_A9989083_VCR|NUM_SECU
A9989083_VCR|SYS_C003934042|NUM_SECU
A9989083_VCR|PK_A9989083_VCR|NUM_ORDEM
A9989083_VCR|SYS_C003934043|NUM_ORDEM
A9989083_VCR|SYS_C003934044|COD_RAMO
A9989083_VCR|SYS_C003934045|COD_PROD
A9989083_VCR|SYS_C003934046|MCA_PROCESSADO_VCR
A9989083_VCR|SYS_C003934047|COD_USR
A9989083_VCR|SYS_C003934048|FEC_ACTU
A9989084_VCR|PK_A9989084_VCR|COD_CIA
A9989084_VCR|SYS_C003934050|COD_CIA
A9989084_VCR|PK_A9989084_VCR|COD_ORIGEM
A9989084_VCR|SYS_C003934051|COD_ORIGEM
A9989084_VCR|PK_A9989084_VCR|COD_TIPO_ARQ
A9989084_VCR|SYS_C003934052|COD_TIPO_ARQ
A9989084_VCR|PK_A9989084_VCR|COD_RUBRICA
A9989084_VCR|SYS_C003934053|COD_RUBRICA
A9989084_VCR|PK_A9989084_VCR|MCA_TIPO_REG
A9989084_VCR|SYS_C003934054|MCA_TIPO_REG
A9989084_VCR|PK_A9989084_VCR|MSG_DESCR
A9989084_VCR|SYS_C003934055|MSG_DESCR
