select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: GDESPADM
GD_EXPEDIENTE|DS_MODELO|VARCHAR2|100||14208
GD_EXPEDIENTE|DS_SUBMODELO|VARCHAR2|100||14208
GD_EXPEDIENTE|DS_MARCA|VARCHAR2|100||14208
GD_EXPEDIENTE|DS_MCA_LOCALIZADO|VARCHAR2|1||14208
GD_EXPEDIENTE|DS_EMAIL_OUTROS|VARCHAR2|60||14208
GD_EXPEDIENTE|VL_SALDO|NUMBER|22|15|14208
GD_REGRA_DISTRIBUICAO_GRUPO|ID|NUMBER|22||109
GD_REGRA_DISTRIBUICAO_GRUPO|ID_GRUPO_USUARIO|NUMBER|22||109
GD_REGRA_DISTRIBUICAO_GRUPO|ID_KIT|NUMBER|22||109
GD_REGRA_DISTRIBUICAO_GRUPO|FL_ATIVO|CHAR|1||109
GD_REGRA_DISTRIBUICAO_GRUPO|DT_CRIACAO|DATE|7||109
GD_REGRA_DISTRIBUICAO_GRUPO|DT_INATIVACAO|DATE|7||109
GD_REGRA_DISTRIBUICAO_GRUPO|NM_REGRA|VARCHAR2|100||109
GD_REGRA_DISTRIBUICAO_GRUPO|VL_INDICE|NUMBER|22||109
GD_REGRA_DISTRIBUICAO_GRUPO|DISTRIBUIR_TRONWEB|CHAR|1||109
GD_PROCESSO|ID|NUMBER|22||14720
GD_PROCESSO|ID_CIA|NUMBER|22|2|14720
GD_PROCESSO|NO_SINISTRO|NUMBER|22|15|14720
GD_PROCESSO|NO_EXPEDIENTE|NUMBER|22|15|14720
GD_PROCESSO|ID_GRUPO_RESPONSAVEL|NUMBER|22||14720
GD_PROCESSO|ID_USUARIO_RESPONSAVEL|NUMBER|22||14720
GD_PROCESSO|ID_STATUS_CORRENTE|NUMBER|22||14720
GD_PROCESSO|ID_CICLO_CORRENTE|NUMBER|22||14720
GD_PROCESSO|DT_DISTRIBUICAO_PROCESSO|DATE|7||14720
GD_PROCESSO|DT_HR_INICIO_STATUS_CORRENTE|DATE|7||14720
GD_PROCESSO|FL_VISUALIZADO|CHAR|1||14720
GD_PROCESSO|FL_BAIXA_GRAVAME|CHAR|1||14720
GD_PROCESSO|ID_REGRA_DISTRIBUICAO|NUMBER|22||14720
GD_PROCESSO|DT_RECEPCAO|DATE|7||14720
GD_PROCESSO|FL_PROCESSO_COMPLETO_DATASTAGE|CHAR|1||14720
GD_CICLO_PROCESSO|ID|NUMBER|22||14444
GD_CICLO_PROCESSO|ID_PROCESSO|NUMBER|22||14444
GD_CICLO_PROCESSO|ID_CIA|NUMBER|22||14444
GD_CICLO_PROCESSO|NO_SINISTRO|NUMBER|22|20|14444
GD_CICLO_PROCESSO|DS_MOTIVO_CANCELAMENTO|VARCHAR2|4000||14444
GD_BAIXA_GRAVAME|ID|NUMBER|22||683
GD_BAIXA_GRAVAME|ID_PROCESSO|NUMBER|22||683
GD_BAIXA_GRAVAME|ID_CIA|NUMBER|22||683
GD_BAIXA_GRAVAME|NO_SINISTRO|NUMBER|22||683
GD_BAIXA_GRAVAME|ID_CICLO_PROCESSO|NUMBER|22||683
GD_BAIXA_GRAVAME|ID_TP_RESTRICAO_ANTERIOR|NUMBER|22||683
GD_BAIXA_GRAVAME|DT_BAIXA_GRAVAME|DATE|7||683
GD_BAIXA_GRAVAME|ID_TP_FINANCIAMENTO_ANTERIOR|NUMBER|22||683
GD_BAIXA_GRAVAME|ACAO_EXECUTADA|VARCHAR2|100||683
GD_CONFIG_TIPO_COMUNICACAO|ID|NUMBER|22||98
GD_CONFIG_TIPO_COMUNICACAO|ID_CIA|NUMBER|22|38|98
GD_CONFIG_TIPO_COMUNICACAO|ID_STATUS_PROCESSO|NUMBER|22||98
GD_CONFIG_TIPO_COMUNICACAO|ID_TIPO_COMUNICACAO|NUMBER|22||98
GD_CONFIG_TIPO_COMUNICACAO|ID_INTERNO_COMUNICACAO|VARCHAR2|15||98
GD_CONFIG_TIPO_COMUNICACAO|DE_CONFIGURACAO|VARCHAR2|100||98
GD_CONFIG_TIPO_COMUNICACAO|TEXTO_MENSAGEM|VARCHAR2|4000||98
GD_CONFIG_TIPO_COMUNICACAO|DE_ASSUNTO|VARCHAR2|4000||98
GD_CONFIG_TIPO_COMUNICACAO|FL_PERMITE_REENVIO|CHAR|1||98
GD_CONFIG_TIPO_COMUNICACAO|DE_ORIGEM|VARCHAR2|100||98
GD_CONFIG_TIPO_COMUNICACAO|OBJETO_DESTINO|NUMBER|22||98
GD_CONFIG_TIPO_COMUNICACAO|COD_TRAMITE|CHAR|4||98
GD_CONFIG_TIPO_COMUNICACAO|DE_TRAMITE|CHAR|200||98
GD_CONFIG_TIPO_COMUNICACAO|REMETENTE|VARCHAR2|200||98
GD_CONFIG_TIPO_COMUNICACAO|DS_TP_TRAMITE|VARCHAR2|2||98
GD_CONFIG_TIPO_COMUNICACAO|DS_SUB_TP_TRAMITE|VARCHAR2|3||98
GD_CONFIG_TIPO_COMUNICACAO|DS_ESTADO_TRAMITE|VARCHAR2|2||98
GD_CONFIG_TIPO_COMUNICACAO|TP_EXP|VARCHAR2|3||98
GD_CONFIG_TIPO_COMUNICACAO|TEXTO_MENSAGEM_CLOB|CLOB|4000||98
GD_DOCUMENTOS_PROCESSO|ID|NUMBER|22||191509
GD_DOCUMENTOS_PROCESSO|ID_DOCUMENTO|NUMBER|22||191509
GD_DOCUMENTOS_PROCESSO|FL_DOCUMENTO_RECEBIDO|CHAR|1||191509
GD_DOCUMENTOS_PROCESSO|DT_RECEBIMENTO|TIMESTAMP(6)|11||191509
GD_DOCUMENTOS_PROCESSO|ID_CICLO|NUMBER|22||191509
GD_DOCUMENTOS_PROCESSO|CD_CHAVE_DOCUMENTUM|NUMBER|22||191509
GD_DOCUMENTOS_PROCESSO|FL_DOCUMENTO_DIGITALIZADO|VARCHAR2|1||191509
GD_DOCUMENTOS_PROCESSO|FL_VISUALIZADO|CHAR|1||191509
GD_DOCUMENTOS_PROCESSO|CHAVE_DOCUMENTUM_STR|VARCHAR2|500||191509
GD_DUVIDAS_PROCESSO|ID|NUMBER|22||0
GD_DUVIDAS_PROCESSO|TE_DUVIDA|VARCHAR2|1000||0
GD_DUVIDAS_PROCESSO|DT_HORA_DUVIDA|TIMESTAMP(6)|11||0
GD_DUVIDAS_PROCESSO|ID_REMETENTE|NUMBER|22||0
GD_DUVIDAS_PROCESSO|ID_DESTINATARIO|NUMBER|22||0
GD_DUVIDAS_PROCESSO|FL_PROCESSADA|CHAR|1||0
GD_DUVIDAS_PROCESSO|ID_PROCESSO|NUMBER|22||0
GD_REGRA_FINANCIAMENTO|ID_REGRA|NUMBER|22||111
GD_REGRA_FINANCIAMENTO|ID_FINANCIAMENTO|VARCHAR2|1||111
GD_REGRA_PRODUTO|ID_REGRA|NUMBER|22||2278
GD_REGRA_PRODUTO|ID_PRODUTO|NUMBER|22||2278
GD_REGRA_EXPEDIENTE|ID_REGRA|NUMBER|22||109
GD_REGRA_EXPEDIENTE|ID_EXPEDIENTE|VARCHAR2|3||109
GD_REGRA_CTS|ID_REGRA|NUMBER|22||111
GD_REGRA_CTS|ID_CTS|NUMBER|22||111
GD_REGRA_RESTRICAO|ID_REGRA|NUMBER|22||116
GD_REGRA_RESTRICAO|ID_RESTRICAO|VARCHAR2|2||116
GD_REGRA_SEGMENTO|ID_REGRA|NUMBER|22||123258
GD_REGRA_SEGMENTO|ID_SEGMENTO|VARCHAR2|10||123258
GD_REGRA_SEGMENTO|ID_PRODUTO|NUMBER|22||123258
GD_REGRA_SEGMENTO|ID_CIA|NUMBER|22||123258
GD_REGRA_CIA|ID_REGRA|NUMBER|22||109
GD_REGRA_CIA|ID_CIA|NUMBER|22||109

Executed in 11,203 seconds
spool off
