select t.INDEX_NAME || '|' ||
       t.INDEX_TYPE || '|' ||
	   t.TABLE_NAME || '|' ||
	   t.VISIBILITY || '|' ||
       t.UNIQUENESS || '|' ||
	   t.STATUS
from DBA_INDEXES t
where t.OWNER = '&schema';
&schema: ARISADM
SYS_IL0000109431C00006$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00007$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00008$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00009$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00010$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00011$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00012$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00013$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00014$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_C0013541|NORMAL|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00005$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00006$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00007$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00008$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00009$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00010$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00011$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00012$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00013$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109409C00014$$|LOB|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013537|NORMAL|BO_B_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00005$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00006$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00007$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00008$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00009$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00010$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00011$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00012$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00013$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109387C00014$$|LOB|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_C0013533|NORMAL|BO_B_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00005$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00006$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00007$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00008$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00009$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00010$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00011$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00012$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00013$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109365C00014$$|LOB|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_C0013529|NORMAL|BO_B_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00005$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00006$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00007$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00008$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00009$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00010$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00011$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00012$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00013$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109343C00014$$|LOB|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_C0013525|NORMAL|BO_B_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00005$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00006$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00007$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00008$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00009$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00010$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00011$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00012$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00013$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109321C00014$$|LOB|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_C0013521|NORMAL|BO_B_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00005$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00006$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00007$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00008$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00009$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00010$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00011$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00012$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00013$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109299C00014$$|LOB|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_C0013517|NORMAL|BO_B_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00005$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00006$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00007$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00008$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00009$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00010$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00011$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00012$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00013$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109277C00014$$|LOB|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_C0013513|NORMAL|BO_B_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109273C00006$$|LOB|BO_B_CHARTSHEET|VISIBLE|UNIQUE|VALID
SYS_C0013509|NORMAL|BO_B_CHARTSHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109269C00006$$|LOB|BO_B_CHARTKPIDEF|VISIBLE|UNIQUE|VALID
SYS_C0013505|NORMAL|BO_B_CHARTKPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109265C00006$$|LOB|BO_B_CHARTAITREESUB|VISIBLE|UNIQUE|VALID
SYS_C0013501|NORMAL|BO_B_CHARTAITREESUB|VISIBLE|UNIQUE|VALID
SYS_IL0000109261C00006$$|LOB|BO_B_CHART|VISIBLE|UNIQUE|VALID
SYS_C0013497|NORMAL|BO_B_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109257C00006$$|LOB|BO_B_BORULES|VISIBLE|UNIQUE|VALID
SYS_C0013493|NORMAL|BO_B_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109253C00006$$|LOB|BO_B_BOPROJECT|VISIBLE|UNIQUE|VALID
SYS_C0013489|NORMAL|BO_B_BOPROJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109249C00006$$|LOB|BO_B_BOGOSETINSTCONN|VISIBLE|UNIQUE|VALID
SYS_C0013485|NORMAL|BO_B_BOGOSETINSTCONN|VISIBLE|UNIQUE|VALID
SYS_IL0000109245C00006$$|LOB|BO_B_BOGOCONNECTION|VISIBLE|UNIQUE|VALID
SYS_C0013481|NORMAL|BO_B_BOGOCONNECTION|VISIBLE|UNIQUE|VALID
SYS_IL0000109241C00006$$|LOB|BO_B_BOGO|VISIBLE|UNIQUE|VALID
SYS_C0013477|NORMAL|BO_B_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109237C00006$$|LOB|BO_B_BLOCKCXN|VISIBLE|UNIQUE|VALID
SYS_C0013473|NORMAL|BO_B_BLOCKCXN|VISIBLE|UNIQUE|VALID
SYS_IL0000109233C00006$$|LOB|BO_B_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_C0013469|NORMAL|BO_B_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109229C00006$$|LOB|BO_B_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_C0013465|NORMAL|BO_B_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109225C00006$$|LOB|BO_B_AISUBCATEG|VISIBLE|UNIQUE|VALID
SYS_C0013461|NORMAL|BO_B_AISUBCATEG|VISIBLE|UNIQUE|VALID
SYS_IL0000109221C00006$$|LOB|BO_B_AISHEET|VISIBLE|UNIQUE|VALID
SYS_C0013457|NORMAL|BO_B_AISHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109217C00006$$|LOB|BO_B_AIKPIDEFINITION|VISIBLE|UNIQUE|VALID
SYS_C0013453|NORMAL|BO_B_AIKPIDEFINITION|VISIBLE|UNIQUE|VALID
SYS_IL0000109213C00006$$|LOB|BO_B_AI|VISIBLE|UNIQUE|VALID
SYS_C0013449|NORMAL|BO_B_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109209C00006$$|LOB|BO_B_ACCESSRIGHT|VISIBLE|UNIQUE|VALID
SYS_C0013445|NORMAL|BO_B_ACCESSRIGHT|VISIBLE|UNIQUE|VALID
IDX_BO_BORULES_B|NORMAL|BO_BORULES|VISIBLE|NONUNIQUE|VALID
IDX_BO_BORULES_WA|NORMAL|BO_BORULES|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109833C00004$$|LOB|BO_BORULES|VISIBLE|UNIQUE|VALID
SYS_C0013697|NORMAL|BO_BORULES|VISIBLE|UNIQUE|VALID
IDX_BO_BOPROJECT_B|NORMAL|BO_BOPROJECT|VISIBLE|NONUNIQUE|VALID
IDX_BO_BOPROJECT_WA|NORMAL|BO_BOPROJECT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109829C00004$$|LOB|BO_BOPROJECT|VISIBLE|UNIQUE|VALID
SYS_C0013695|NORMAL|BO_BOPROJECT|VISIBLE|UNIQUE|VALID
IDX_BO_BOGOSETINSTCONN_B|NORMAL|BO_BOGOSETINSTCONN|VISIBLE|NONUNIQUE|VALID
IDX_BO_BOGOSETINSTCONN_WA|NORMAL|BO_BOGOSETINSTCONN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109825C00004$$|LOB|BO_BOGOSETINSTCONN|VISIBLE|UNIQUE|VALID
SYS_C0013693|NORMAL|BO_BOGOSETINSTCONN|VISIBLE|UNIQUE|VALID
IDX_BO_BOGOCONNECTION_B|NORMAL|BO_BOGOCONNECTION|VISIBLE|NONUNIQUE|VALID
IDX_BO_BOGOCONNECTION_WA|NORMAL|BO_BOGOCONNECTION|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109821C00004$$|LOB|BO_BOGOCONNECTION|VISIBLE|UNIQUE|VALID
SYS_C0013691|NORMAL|BO_BOGOCONNECTION|VISIBLE|UNIQUE|VALID
IDX_BO_BOGO_B|NORMAL|BO_BOGO|VISIBLE|NONUNIQUE|VALID
IDX_BO_BOGO_WA|NORMAL|BO_BOGO|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109817C00004$$|LOB|BO_BOGO|VISIBLE|UNIQUE|VALID
SYS_C0013689|NORMAL|BO_BOGO|VISIBLE|UNIQUE|VALID
IDX_BO_BLOCKCXN_B|NORMAL|BO_BLOCKCXN|VISIBLE|NONUNIQUE|VALID
IDX_BO_BLOCKCXN_WA|NORMAL|BO_BLOCKCXN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109813C00004$$|LOB|BO_BLOCKCXN|VISIBLE|UNIQUE|VALID
SYS_C0013687|NORMAL|BO_BLOCKCXN|VISIBLE|UNIQUE|VALID
IDX_BO_A_USERTYPE_AR|NORMAL|BO_A_USERTYPE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109177C00008$$|LOB|BO_A_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_C0013427|NORMAL|BO_A_USERTYPE|VISIBLE|UNIQUE|VALID
IDX_BO_A_USERBASE_AR|NORMAL|BO_A_USERBASE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109173C00008$$|LOB|BO_A_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0013421|NORMAL|BO_A_USERBASE|VISIBLE|UNIQUE|VALID
IDX_BO_A_TOPLEVELTREESUBS_AR|NORMAL|BO_A_TOPLEVELTREESUBS|VISIBLE|NONUNIQUE|VALI
SYS_IL0000109169C00008$$|LOB|BO_A_TOPLEVELTREESUBS|VISIBLE|UNIQUE|VALID
SYS_C0013415|NORMAL|BO_A_TOPLEVELTREESUBS|VISIBLE|UNIQUE|VALID
IDX_BO_A_TEMPLATEFOLDER_AR|NORMAL|BO_A_TEMPLATEFOLDER|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109165C00008$$|LOB|BO_A_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013409|NORMAL|BO_A_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
IDX_BO_A_SYMBOL_AR|NORMAL|BO_A_SYMBOL|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109161C00008$$|LOB|BO_A_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_C0013403|NORMAL|BO_A_SYMBOL|VISIBLE|UNIQUE|VALID
IDX_BO_A_SUBCATEGORY_AR|NORMAL|BO_A_SUBCATEGORY|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109157C00008$$|LOB|BO_A_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_C0013397|NORMAL|BO_A_SUBCATEGORY|VISIBLE|UNIQUE|VALID
IDX_BO_A_STYLE_AR|NORMAL|BO_A_STYLE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109153C00008$$|LOB|BO_A_STYLE|VISIBLE|UNIQUE|VALID
SYS_C0013391|NORMAL|BO_A_STYLE|VISIBLE|UNIQUE|VALID
IDX_BO_A_STRUCTURALCAT_AR|NORMAL|BO_A_STRUCTURALCAT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109149C00008$$|LOB|BO_A_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_C0013385|NORMAL|BO_A_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
IDX_BO_A_SHEETSETINSTANCE_AR|NORMAL|BO_A_SHEETSETINSTANCE|VISIBLE|NONUNIQUE|VALI
SYS_IL0000109145C00008$$|LOB|BO_A_SHEETSETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_C0013379|NORMAL|BO_A_SHEETSETINSTANCE|VISIBLE|UNIQUE|VALID
IDX_BO_A_SHEET_AR|NORMAL|BO_A_SHEET|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109141C00008$$|LOB|BO_A_SHEET|VISIBLE|UNIQUE|VALID
SYS_C0013373|NORMAL|BO_A_SHEET|VISIBLE|UNIQUE|VALID
IDX_BO_A_SETMEMBER_AR|NORMAL|BO_A_SETMEMBER|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109137C00008$$|LOB|BO_A_SETMEMBER|VISIBLE|UNIQUE|VALID
SYS_C0013367|NORMAL|BO_A_SETMEMBER|VISIBLE|UNIQUE|VALID
IDX_BO_A_SETINSTANCE_AR|NORMAL|BO_A_SETINSTANCE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109133C00008$$|LOB|BO_A_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_C0013361|NORMAL|BO_A_SETINSTANCE|VISIBLE|UNIQUE|VALID
IDX_BO_A_SETDEF_AR|NORMAL|BO_A_SETDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109129C00008$$|LOB|BO_A_SETDEF|VISIBLE|UNIQUE|VALID
SYS_C0013355|NORMAL|BO_A_SETDEF|VISIBLE|UNIQUE|VALID
IDX_BO_A_SAVEPOINTCXN_AR|NORMAL|BO_A_SAVEPOINTCXN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109125C00008$$|LOB|BO_A_SAVEPOINTCXN|VISIBLE|UNIQUE|VALID
SYS_C0013349|NORMAL|BO_A_SAVEPOINTCXN|VISIBLE|UNIQUE|VALID
IDX_BO_A_RATIONODECXN_AR|NORMAL|BO_A_RATIONODECXN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109121C00008$$|LOB|BO_A_RATIONODECXN|VISIBLE|UNIQUE|VALID
SYS_C0013343|NORMAL|BO_A_RATIONODECXN|VISIBLE|UNIQUE|VALID
IDX_BO_A_RATIONODE_AR|NORMAL|BO_A_RATIONODE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109117C00008$$|LOB|BO_A_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_C0013337|NORMAL|BO_A_RATIONODE|VISIBLE|UNIQUE|VALID
IDX_BO_A_NRMRTNDTRSUBCXN_AR|NORMAL|BO_A_NRMRTNDTRSUBCXN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109113C00008$$|LOB|BO_A_NRMRTNDTRSUBCXN|VISIBLE|UNIQUE|VALID
SYS_C0013331|NORMAL|BO_A_NRMRTNDTRSUBCXN|VISIBLE|UNIQUE|VALID
IDX_BO_A_KPIGROUP_AR|NORMAL|BO_A_KPIGROUP|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109109C00008$$|LOB|BO_A_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_C0013325|NORMAL|BO_A_KPIGROUP|VISIBLE|UNIQUE|VALID
IDX_BO_A_KPIDEFUSERTYPE_AR|NORMAL|BO_A_KPIDEFUSERTYPE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109105C00008$$|LOB|BO_A_KPIDEFUSERTYPE|VISIBLE|UNIQUE|VALID
SYS_C0013319|NORMAL|BO_A_KPIDEFUSERTYPE|VISIBLE|UNIQUE|VALID
IDX_BO_A_KPIDEFTREESUBCON_AR|NORMAL|BO_A_KPIDEFTREESUBCON|VISIBLE|NONUNIQUE|VALI
SYS_IL0000109101C00008$$|LOB|BO_A_KPIDEFTREESUBCON|VISIBLE|UNIQUE|VALID
SYS_C0013313|NORMAL|BO_A_KPIDEFTREESUBCON|VISIBLE|UNIQUE|VALID
IDX_BO_A_KPIDEFSYMBOL_AR|NORMAL|BO_A_KPIDEFSYMBOL|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109097C00008$$|LOB|BO_A_KPIDEFSYMBOL|VISIBLE|UNIQUE|VALID
SYS_C0013307|NORMAL|BO_A_KPIDEFSYMBOL|VISIBLE|UNIQUE|VALID
IDX_BO_A_KPIDEFKPIGRPCONN_AR|NORMAL|BO_A_KPIDEFKPIGRPCONN|VISIBLE|NONUNIQUE|VALI
SYS_IL0000109093C00008$$|LOB|BO_A_KPIDEFKPIGRPCONN|VISIBLE|UNIQUE|VALID
SYS_C0013301|NORMAL|BO_A_KPIDEFKPIGRPCONN|VISIBLE|UNIQUE|VALID
IDX_BO_A_KPIDEF_AR|NORMAL|BO_A_KPIDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109089C00008$$|LOB|BO_A_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_C0013295|NORMAL|BO_A_KPIDEF|VISIBLE|UNIQUE|VALID
IDX_BO_A_INSTANCEFOLDER_AR|NORMAL|BO_A_INSTANCEFOLDER|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109085C00008$$|LOB|BO_A_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013289|NORMAL|BO_A_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
IDX_BO_A_CHARTSHEET_AR|NORMAL|BO_A_CHARTSHEET|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109081C00008$$|LOB|BO_A_CHARTSHEET|VISIBLE|UNIQUE|VALID
SYS_C0013283|NORMAL|BO_A_CHARTSHEET|VISIBLE|UNIQUE|VALID
IDX_BO_A_CHARTKPIDEF_AR|NORMAL|BO_A_CHARTKPIDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109077C00008$$|LOB|BO_A_CHARTKPIDEF|VISIBLE|UNIQUE|VALID
SYS_C0013277|NORMAL|BO_A_CHARTKPIDEF|VISIBLE|UNIQUE|VALID
IDX_BO_A_CHARTAITREESUB_AR|NORMAL|BO_A_CHARTAITREESUB|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109073C00008$$|LOB|BO_A_CHARTAITREESUB|VISIBLE|UNIQUE|VALID
SYS_C0013271|NORMAL|BO_A_CHARTAITREESUB|VISIBLE|UNIQUE|VALID
IDX_BO_A_CHART_AR|NORMAL|BO_A_CHART|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109069C00008$$|LOB|BO_A_CHART|VISIBLE|UNIQUE|VALID
SYS_C0013265|NORMAL|BO_A_CHART|VISIBLE|UNIQUE|VALID
IDX_BO_A_BORULES_AR|NORMAL|BO_A_BORULES|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109065C00008$$|LOB|BO_A_BORULES|VISIBLE|UNIQUE|VALID
SYS_C0013259|NORMAL|BO_A_BORULES|VISIBLE|UNIQUE|VALID
IDX_BO_A_BOPROJECT_AR|NORMAL|BO_A_BOPROJECT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109061C00008$$|LOB|BO_A_BOPROJECT|VISIBLE|UNIQUE|VALID
SYS_C0013253|NORMAL|BO_A_BOPROJECT|VISIBLE|UNIQUE|VALID
IDX_BO_A_BOGOSETINSTCONN_AR|NORMAL|BO_A_BOGOSETINSTCONN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109057C00008$$|LOB|BO_A_BOGOSETINSTCONN|VISIBLE|UNIQUE|VALID
SYS_C0013247|NORMAL|BO_A_BOGOSETINSTCONN|VISIBLE|UNIQUE|VALID
IDX_BO_A_BOGOCONNECTION_AR|NORMAL|BO_A_BOGOCONNECTION|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109053C00008$$|LOB|BO_A_BOGOCONNECTION|VISIBLE|UNIQUE|VALID
SYS_C0013241|NORMAL|BO_A_BOGOCONNECTION|VISIBLE|UNIQUE|VALID
IDX_BO_A_BOGO_AR|NORMAL|BO_A_BOGO|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109049C00008$$|LOB|BO_A_BOGO|VISIBLE|UNIQUE|VALID
SYS_C0013235|NORMAL|BO_A_BOGO|VISIBLE|UNIQUE|VALID
IDX_BO_A_BLOCKCXN_AR|NORMAL|BO_A_BLOCKCXN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109045C00008$$|LOB|BO_A_BLOCKCXN|VISIBLE|UNIQUE|VALID
SYS_C0013229|NORMAL|BO_A_BLOCKCXN|VISIBLE|UNIQUE|VALID
ECP_VISIBILITY_ACTIVITY_KEY|NORMAL|ECP_VISIBILITY_ACTIVITY|VISIBLE|UNIQUE|VALID
ECP_VISIBILITY_KEY|NORMAL|ECP_VISIBILITY|VISIBLE|UNIQUE|VALID
ECP_VISIBILITY_PKEY|NORMAL|ECP_VISIBILITY|VISIBLE|UNIQUE|VALID
ECP_USERGROUP_NAME_KEY|NORMAL|ECP_USERGROUP|VISIBLE|UNIQUE|VALID
ECP_USERGROUP_PKEY|NORMAL|ECP_USERGROUP|VISIBLE|UNIQUE|VALID
USGMETR_CREAT_STRVWSTRSCOP_IDX|NORMAL|ECP_USAGEMETRIC|VISIBLE|NONUNIQUE|VALID
USGMETR_CREAT_ISSTRVW_SCOP_IDX|NORMAL|ECP_USAGEMETRIC|VISIBLE|NONUNIQUE|VALID
USGMETR_CREAT_ISPAGEVIEW_IDX|NORMAL|ECP_USAGEMETRIC|VISIBLE|NONUNIQUE|VALID
ECP_USAGEMETRIC_PKEY|NORMAL|ECP_USAGEMETRIC|VISIBLE|UNIQUE|VALID
ECP_TUTORIALVIDEO_PKEY|NORMAL|ECP_TUTORIALVIDEO|VISIBLE|UNIQUE|VALID
THEME_UUID_KEY|NORMAL|ECP_THEME|VISIBLE|UNIQUE|VALID
ECP_THEME_PKEY|NORMAL|ECP_THEME|VISIBLE|UNIQUE|VALID
TENANTSETTING_PKEY|NORMAL|ECP_TENANTSETTING|VISIBLE|UNIQUE|VALID
